Customer_ID,Age,Gender,Income,Employment_Type,Loan_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Application_Date,Approval_Status,EMI_Amount,Disbursal_Date,EMIs_Paid,Default_Status,Outstanding_Balance
CUST2312,46,Male,33746,Self-Employed,LOAN6312,Home,1993335,17.36,24,2024-06-05,Approved,97474.08,2025-07-29,9,Yes,1462111.2
CUST2313,22,Female,173817,Salaried,LOAN6313,Education,452101,11.92,36,2024-04-30,Approved,14055.32,2024-05-01,8,Yes,393548.96
CUST2314,29,Male,21245,Student,LOAN6314,Business,1087470,6.61,36,2024-02-14,Approved,32204.22,2024-08-02,30,No,193225.32
CUST2315,29,Female,137408,Self-Employed,LOAN6315,Personal,968880,16.01,36,2024-03-13,Approved,31222.16,2024-04-14,31,No,156110.8
CUST2316,60,Male,132143,Student,LOAN6316,Business,1235587,9.92,12,2025-01-18,Rejected,0.0,,0,No,0.0
CUST2317,37,Female,175925,Student,LOAN6317,Business,223021,6.62,24,2023-05-06,Rejected,0.0,,0,No,0.0
CUST2318,21,Female,47632,Salaried,LOAN6318,Auto,1756782,16.16,60,2023-05-05,Approved,34011.3,2025-05-15,36,Yes,816271.2
CUST2319,45,Male,32856,Salaried,LOAN6319,Home,122353,12.71,60,2023-04-19,Approved,2298.4,2025-01-02,52,No,18387.2
CUST2320,63,Female,88049,Salaried,LOAN6320,Personal,57430,14.72,180,2024-07-20,Approved,366.02,2024-10-04,170,No,3660.2
CUST2321,60,Male,78182,Self-Employed,LOAN6321,Business,1255976,17.48,120,2023-04-23,Rejected,0.0,,0,No,0.0
CUST2322,62,Female,153873,Salaried,LOAN6322,Business,1240799,12.99,12,2025-07-16,Rejected,0.0,,0,No,0.0
CUST2323,45,Female,190821,Self-Employed,LOAN6323,Home,208691,12.54,180,2023-03-31,Rejected,0.0,,0,No,0.0
CUST2324,59,Female,75654,Salaried,LOAN6324,Business,870916,9.99,180,2024-01-16,Approved,5321.78,2024-05-27,50,Yes,691831.4
CUST2325,55,Female,75381,Salaried,LOAN6325,Business,1747370,10.16,12,2023-06-14,Approved,160408.57,2024-01-07,8,Yes,641634.28
CUST2326,23,Male,78601,Salaried,LOAN6326,Business,208736,16.06,12,2024-12-13,Approved,20188.25,2025-01-26,10,No,40376.5
CUST2327,57,Female,166154,Salaried,LOAN6327,Business,187852,11.89,36,2023-05-31,Approved,5838.54,2024-06-25,34,No,11677.08
CUST2328,64,Female,165720,Self-Employed,LOAN6328,Auto,1298515,8.46,12,2023-08-01,Approved,117364.11,2025-04-14,0,Yes,1408369.32
CUST2329,64,Male,20364,Salaried,LOAN6329,Auto,78604,7.63,60,2023-05-04,Rejected,0.0,,0,No,0.0
CUST2330,50,Male,185640,Salaried,LOAN6330,Education,1730249,12.18,12,2024-08-23,Approved,161749.44,2025-01-14,10,No,323498.88
CUST2331,58,Male,27436,Salaried,LOAN6331,Personal,592050,12.08,36,2023-10-16,Rejected,0.0,,0,No,0.0
CUST2332,54,Male,106713,Self-Employed,LOAN6332,Home,431416,14.34,24,2025-07-09,Rejected,0.0,,0,No,0.0
CUST2333,32,Male,177826,Student,LOAN6333,Education,1253413,12.15,180,2023-09-24,Rejected,0.0,,0,No,0.0
CUST2334,39,Male,80194,Salaried,LOAN6334,Auto,244798,8.22,12,2022-11-12,Approved,22076.7,2023-08-06,5,Yes,154536.9
CUST2335,57,Female,44544,Self-Employed,LOAN6335,Auto,1790979,12.59,180,2023-10-09,Approved,11202.57,2024-04-08,62,Yes,1321903.26
CUST2336,64,Male,83295,Salaried,LOAN6336,Auto,792818,17.38,24,2023-08-10,Approved,38775.41,2025-01-30,11,Yes,504080.33
CUST2337,37,Female,163710,Salaried,LOAN6337,Education,1026555,8.41,120,2022-12-25,Approved,9274.07,2023-03-06,75,Yes,417333.15
CUST2338,30,Male,89409,Self-Employed,LOAN6338,Auto,1974238,14.78,36,2022-10-23,Approved,62945.29,2025-08-01,30,No,377671.74
CUST2339,32,Female,146839,Salaried,LOAN6339,Education,715916,13.63,180,2025-05-17,Approved,4519.42,2025-07-08,156,No,108466.08
CUST2340,36,Female,133759,Self-Employed,LOAN6340,Auto,915523,15.48,12,2023-12-17,Approved,88103.83,2024-02-16,2,Yes,881038.3
CUST2341,44,Female,37157,Salaried,LOAN6341,Business,164919,8.31,120,2024-03-30,Rejected,0.0,,0,No,0.0
CUST2342,39,Male,196637,Retired,LOAN6342,Business,180731,17.8,120,2024-05-22,Rejected,0.0,,0,No,0.0
CUST2343,28,Male,85888,Salaried,LOAN6343,Personal,584292,13.95,24,2024-11-07,Approved,27741.7,2025-07-14,10,Yes,388383.8
CUST2344,51,Male,84947,Self-Employed,LOAN6344,Auto,1288604,16.66,180,2025-07-04,Rejected,0.0,,0,No,0.0
CUST2345,41,Male,90880,Student,LOAN6345,Personal,1988734,9.46,180,2024-01-22,Approved,12093.71,2024-04-05,55,Yes,1511713.75
CUST2346,37,Female,24507,Salaried,LOAN6346,Education,201882,15.37,60,2024-04-09,Approved,3881.85,2024-11-14,6,Yes,209619.9
CUST2347,43,Male,123134,Salaried,LOAN6347,Personal,1553792,15.87,60,2023-04-19,Approved,30006.31,2024-07-01,50,No,300063.1
CUST2348,57,Female,63988,Salaried,LOAN6348,Auto,782084,11.27,60,2023-06-12,Approved,14503.75,2025-07-02,30,Yes,435112.5
CUST2349,36,Female,118421,Self-Employed,LOAN6349,Education,574535,11.11,180,2022-12-30,Approved,3546.48,2023-09-14,38,Yes,503600.16
CUST2350,26,Male,167937,Salaried,LOAN6350,Education,1996910,14.39,180,2023-05-29,Approved,12690.36,2024-06-24,41,Yes,1763960.04
CUST2351,28,Male,122591,Salaried,LOAN6351,Business,1668859,7.62,60,2022-09-13,Approved,29933.77,2023-01-15,7,Yes,1586489.81
CUST2352,45,Male,149614,Self-Employed,LOAN6352,Education,1944431,15.33,36,2025-05-27,Rejected,0.0,,0,No,0.0
CUST2353,38,Female,47213,Salaried,LOAN6353,Education,1833283,7.01,12,2024-09-27,Rejected,0.0,,0,No,0.0
CUST2354,45,Male,77450,Self-Employed,LOAN6354,Personal,1298925,8.79,12,2024-06-27,Rejected,0.0,,0,No,0.0
CUST2355,32,Female,155549,Salaried,LOAN6355,Education,1684833,14.47,36,2024-05-23,Approved,53573.01,2024-08-11,0,Yes,1928628.36
CUST2356,35,Male,82222,Salaried,LOAN6356,Home,341196,7.68,24,2024-04-30,Approved,15308.33,2024-09-02,12,Yes,183699.96
CUST2357,46,Female,157605,Self-Employed,LOAN6357,Business,1409934,18.16,12,2023-09-01,Approved,138831.5,2024-12-28,7,Yes,694157.5
CUST2358,61,Male,174468,Self-Employed,LOAN6358,Business,1348559,16.92,180,2023-10-24,Approved,8759.64,2024-08-02,124,Yes,490539.84
CUST2359,46,Male,32755,Salaried,LOAN6359,Education,215391,14.02,120,2022-12-20,Rejected,0.0,,0,No,0.0
CUST2360,52,Female,151937,Salaried,LOAN6360,Personal,515058,16.33,180,2023-12-18,Approved,3328.71,2024-07-16,5,Yes,582524.25
CUST2361,30,Male,162245,Salaried,LOAN6361,Business,1298189,17.15,12,2024-12-12,Rejected,0.0,,0,No,0.0
CUST2362,36,Male,189169,Salaried,LOAN6362,Business,1167434,9.61,36,2025-03-03,Approved,35545.12,2025-03-19,4,Yes,1137443.84
CUST2363,27,Male,53371,Salaried,LOAN6363,Home,1139341,16.69,24,2024-02-10,Approved,55395.71,2024-12-12,2,Yes,1218705.62
CUST2364,37,Male,162326,Salaried,LOAN6364,Education,468086,8.84,12,2024-05-30,Approved,42455.4,2025-05-19,11,No,42455.4
CUST2365,43,Male,155090,Self-Employed,LOAN6365,Business,717826,11.46,36,2024-03-30,Approved,22224.69,2024-11-01,14,Yes,488943.18
CUST2366,46,Male,25192,Self-Employed,LOAN6366,Business,1930292,13.2,120,2023-02-11,Approved,18209.09,2025-07-26,34,Yes,1565981.74
CUST2367,41,Male,22015,Salaried,LOAN6367,Business,1410754,15.07,60,2025-03-04,Approved,27055.91,2025-08-14,47,No,351726.83
CUST2368,42,Female,128154,Salaried,LOAN6368,Business,1393881,6.86,120,2025-08-11,Approved,12412.51,2025-08-13,113,No,86887.57
CUST2369,27,Female,48343,Salaried,LOAN6369,Personal,1560067,9.99,120,2023-11-12,Approved,14299.31,2023-12-29,104,No,228788.96
CUST2370,34,Male,89306,Self-Employed,LOAN6370,Auto,241883,13.8,24,2024-03-05,Approved,11469.29,2025-01-07,7,Yes,194977.93
CUST2371,35,Male,25829,Student,LOAN6371,Home,1856407,10.79,12,2023-08-08,Approved,171392.78,2024-09-14,10,No,342785.56
CUST2372,27,Male,54381,Self-Employed,LOAN6372,Personal,103565,15.8,60,2024-06-15,Approved,1998.8,2024-06-21,34,Yes,51968.8
CUST2373,29,Female,131451,Self-Employed,LOAN6373,Home,897746,14.32,36,2024-09-04,Approved,28508.42,2025-08-10,4,Yes,912269.44
CUST2374,28,Female,38263,Student,LOAN6374,Business,1480098,9.31,60,2025-06-16,Rejected,0.0,,0,No,0.0
CUST2375,43,Male,194378,Salaried,LOAN6375,Home,758986,8.25,12,2024-01-19,Approved,68466.86,2024-08-01,9,No,205400.58
CUST2376,49,Female,78418,Salaried,LOAN6376,Education,1299415,14.05,24,2023-10-29,Approved,61749.28,2024-02-05,4,Yes,1234985.6
CUST2377,38,Male,20148,Self-Employed,LOAN6377,Education,888361,11.91,12,2025-01-09,Approved,82847.07,2025-05-09,7,Yes,414235.35
CUST2378,51,Male,152826,Salaried,LOAN6378,Auto,1323452,8.53,36,2024-06-17,Approved,39898.4,2024-11-10,5,Yes,1236850.4
CUST2379,50,Male,46745,Self-Employed,LOAN6379,Auto,510153,10.42,60,2022-12-16,Approved,9388.52,2024-09-04,22,Yes,356763.76
CUST2380,59,Male,92914,Self-Employed,LOAN6380,Home,582374,10.14,120,2023-10-20,Approved,5345.22,2024-09-11,52,Yes,363474.96
CUST2381,55,Female,171212,Self-Employed,LOAN6381,Personal,1030086,7.8,12,2022-10-12,Approved,92536.06,2024-11-21,11,No,92536.06
CUST2382,38,Female,80653,Salaried,LOAN6382,Personal,935641,13.06,180,2024-06-01,Approved,5876.87,2025-03-05,176,No,23507.48
CUST2383,62,Male,98315,Self-Employed,LOAN6383,Business,1557857,15.66,24,2022-11-24,Approved,75075.73,2024-11-16,7,Yes,1276287.41
CUST2384,59,Female,51075,Self-Employed,LOAN6384,Personal,1532571,13.41,24,2022-10-08,Approved,72420.37,2023-04-25,3,Yes,1520827.77
CUST2385,37,Female,181769,Student,LOAN6385,Auto,1777398,16.42,60,2023-01-29,Approved,34487.45,2023-02-11,31,Yes,1000136.05
CUST2386,34,Male,29795,Self-Employed,LOAN6386,Personal,1277417,8.03,120,2023-01-01,Rejected,0.0,,0,No,0.0
CUST2387,51,Female,84555,Retired,LOAN6387,Business,1216985,11.73,36,2023-05-15,Approved,37770.48,2025-01-09,2,Yes,1284196.32
CUST2388,44,Male,123107,Salaried,LOAN6388,Education,1615058,13.81,120,2023-10-19,Approved,15317.48,2024-12-16,62,Yes,888413.84
CUST2389,55,Male,71529,Salaried,LOAN6389,Personal,761238,14.61,60,2022-09-05,Approved,14540.91,2024-09-19,49,No,159950.01
CUST2390,64,Male,162744,Salaried,LOAN6390,Personal,1770892,14.85,120,2024-09-08,Approved,16948.91,2025-07-31,79,Yes,694905.31
CUST2391,54,Male,187022,Salaried,LOAN6391,Auto,394707,15.25,60,2024-01-04,Approved,7581.66,2024-02-20,59,No,7581.66
CUST2392,23,Female,31009,Student,LOAN6392,Home,1473932,14.32,120,2024-04-13,Approved,14041.66,2025-01-27,97,No,322958.18
CUST2393,57,Male,198168,Retired,LOAN6393,Education,529207,7.63,12,2024-11-06,Approved,47465.46,2025-03-11,12,No,0.0
CUST2394,63,Female,170616,Salaried,LOAN6394,Home,1876695,14.84,24,2024-11-06,Approved,89799.86,2025-07-26,0,Yes,2155196.64
CUST2395,60,Male,49381,Salaried,LOAN6395,Business,1203893,15.2,60,2025-03-13,Approved,23114.75,2025-08-08,21,Yes,901475.25
CUST2396,46,Male,147769,Salaried,LOAN6396,Business,1861724,18.42,60,2024-04-13,Approved,36744.23,2024-12-14,30,Yes,1102326.9
CUST2397,43,Female,176359,Student,LOAN6397,Home,1012059,14.82,24,2023-05-16,Approved,48418.59,2023-08-07,23,No,48418.59
CUST2398,64,Male,84610,Salaried,LOAN6398,Auto,1668466,14.74,180,2022-11-15,Rejected,0.0,,0,No,0.0
CUST2399,59,Female,88122,Salaried,LOAN6399,Auto,1759541,12.68,180,2024-03-01,Rejected,0.0,,0,No,0.0
CUST2400,35,Female,88184,Salaried,LOAN6400,Auto,1961221,16.92,36,2024-06-05,Approved,63696.1,2025-06-22,29,No,445872.7
CUST2401,24,Male,191153,Salaried,LOAN6401,Education,198010,18.46,60,2025-07-04,Approved,3909.38,2025-08-17,25,Yes,136828.3
CUST2402,49,Male,196384,Student,LOAN6402,Business,686643,15.85,12,2023-04-12,Approved,66289.66,2023-06-14,1,Yes,729186.26
CUST2403,42,Male,107228,Salaried,LOAN6403,Business,502718,13.85,120,2022-12-26,Approved,4769.54,2024-06-11,50,Yes,333867.8
CUST2404,45,Male,92943,Salaried,LOAN6404,Business,888977,7.45,12,2025-03-12,Approved,79600.48,2025-06-07,5,Yes,557203.36
CUST2405,33,Male,100770,Salaried,LOAN6405,Education,1273182,15.22,60,2023-01-10,Approved,24449.34,2024-06-27,29,Yes,757929.54
CUST2406,38,Male,72726,Salaried,LOAN6406,Business,945152,15.0,36,2023-03-06,Approved,30192.36,2024-09-18,34,No,60384.72
CUST2407,53,Female,173283,Self-Employed,LOAN6407,Home,65009,15.81,60,2023-12-21,Approved,1254.78,2024-04-20,24,Yes,45172.08
CUST2408,36,Female,180552,Salaried,LOAN6408,Personal,866678,7.99,36,2025-07-08,Rejected,0.0,,0,No,0.0
CUST2409,62,Male,67780,Salaried,LOAN6409,Education,1651049,14.34,24,2025-08-07,Approved,78658.73,2025-08-09,0,Yes,1887809.52
CUST2410,64,Female,62503,Student,LOAN6410,Personal,961300,10.05,120,2025-03-21,Approved,8815.92,2025-06-18,86,Yes,299741.28
CUST2411,22,Female,77893,Salaried,LOAN6411,Home,1844991,15.62,12,2025-07-13,Approved,177764.88,2025-07-29,9,No,533294.64
CUST2412,55,Male,197265,Self-Employed,LOAN6412,Auto,398632,9.38,36,2024-01-16,Rejected,0.0,,0,No,0.0
CUST2413,62,Male,81358,Salaried,LOAN6413,Auto,96642,14.71,12,2025-03-22,Rejected,0.0,,0,No,0.0
CUST2414,54,Female,100857,Salaried,LOAN6414,Auto,1632049,10.04,24,2024-04-03,Approved,74829.45,2025-03-04,4,Yes,1496589.0
CUST2415,50,Male,140457,Self-Employed,LOAN6415,Education,1687230,6.61,60,2023-10-27,Approved,29979.27,2025-02-18,32,Yes,839419.56
CUST2416,33,Female,173189,Student,LOAN6416,Auto,463059,14.1,36,2024-10-17,Rejected,0.0,,0,No,0.0
CUST2417,33,Male,137928,Self-Employed,LOAN6417,Education,853937,7.86,120,2023-05-19,Approved,7675.47,2023-09-05,48,Yes,552633.84
CUST2418,38,Female,78706,Salaried,LOAN6418,Education,1087722,14.41,36,2024-04-26,Approved,34568.41,2025-02-26,7,Yes,1002483.89
CUST2419,52,Female,160548,Salaried,LOAN6419,Personal,864454,17.61,180,2023-05-30,Rejected,0.0,,0,No,0.0
CUST2420,52,Female,102806,Salaried,LOAN6420,Auto,1029113,18.13,60,2025-02-03,Rejected,0.0,,0,No,0.0
CUST2421,55,Female,75006,Self-Employed,LOAN6421,Business,235333,9.33,60,2023-02-04,Approved,4288.16,2023-10-14,2,Yes,248713.28
CUST2422,59,Male,107238,Self-Employed,LOAN6422,Auto,1246087,16.21,120,2024-05-31,Approved,12067.31,2024-11-16,8,Yes,1351538.72
CUST2423,49,Male,65798,Salaried,LOAN6423,Auto,1965204,10.74,120,2023-10-09,Approved,18135.56,2024-11-24,115,No,90677.8
CUST2424,49,Female,97271,Self-Employed,LOAN6424,Auto,648673,17.31,24,2022-10-13,Approved,31706.6,2025-07-05,13,Yes,348772.6
CUST2425,64,Female,50177,Self-Employed,LOAN6425,Business,1849100,15.95,12,2025-04-14,Approved,178669.29,2025-07-07,5,Yes,1250685.03
CUST2426,36,Male,148022,Salaried,LOAN6426,Business,271443,7.39,36,2023-08-02,Approved,8097.3,2023-09-11,26,Yes,80973.0
CUST2427,64,Male,150156,Self-Employed,LOAN6427,Education,120272,11.39,24,2024-03-31,Rejected,0.0,,0,No,0.0
CUST2428,30,Female,102215,Salaried,LOAN6428,Business,216449,10.55,12,2023-07-07,Approved,19940.36,2023-12-03,8,Yes,79761.44
CUST2429,50,Female,63013,Salaried,LOAN6429,Education,1080483,15.92,24,2023-04-07,Approved,52187.33,2024-09-02,3,Yes,1095933.93
CUST2430,45,Female,102600,Retired,LOAN6430,Personal,1626773,11.42,180,2024-09-19,Approved,10069.72,2025-01-12,151,No,292021.88
CUST2431,59,Female,116099,Salaried,LOAN6431,Education,1082595,14.72,120,2025-04-26,Approved,10349.61,2025-05-17,90,No,310488.3
CUST2432,40,Female,73450,Salaried,LOAN6432,Auto,1244515,13.73,120,2023-04-17,Approved,11794.89,2024-05-25,75,Yes,530770.05
CUST2433,25,Male,199000,Self-Employed,LOAN6433,Home,770045,18.21,60,2023-01-03,Approved,15171.17,2024-11-17,27,Yes,500648.61
CUST2434,21,Female,142640,Retired,LOAN6434,Home,1444201,17.75,36,2025-07-06,Approved,47237.41,2025-08-18,34,No,94474.82
CUST2435,50,Male,112403,Retired,LOAN6435,Auto,108527,11.63,36,2024-04-08,Rejected,0.0,,0,No,0.0
CUST2436,23,Male,196454,Self-Employed,LOAN6436,Education,1769305,15.18,36,2023-05-23,Approved,56607.93,2025-07-24,30,No,339647.58
CUST2437,34,Male,119290,Salaried,LOAN6437,Auto,1863073,16.45,24,2024-07-14,Approved,90397.85,2025-07-01,2,Yes,1988752.7
CUST2438,50,Female,151832,Student,LOAN6438,Business,1908815,17.29,24,2023-09-07,Approved,93285.38,2025-04-18,20,No,373141.52
CUST2439,24,Male,44142,Self-Employed,LOAN6439,Education,1109432,7.32,36,2024-11-07,Approved,33073.4,2025-06-30,16,Yes,661468.0
CUST2440,38,Male,130189,Salaried,LOAN6440,Auto,1236443,10.12,60,2025-01-30,Approved,22692.85,2025-08-09,5,Yes,1248106.75
CUST2441,57,Male,127532,Student,LOAN6441,Business,275993,10.34,12,2023-04-16,Approved,25377.56,2025-05-07,10,No,50755.12
CUST2442,45,Male,168362,Salaried,LOAN6442,Business,736423,11.71,180,2023-08-23,Approved,4570.32,2024-12-25,80,Yes,457032.0
CUST2443,21,Female,151436,Salaried,LOAN6443,Education,242023,8.53,24,2024-10-15,Approved,10944.48,2025-05-01,10,Yes,153222.72
CUST2444,35,Female,76921,Student,LOAN6444,Personal,1530052,12.45,36,2024-12-29,Approved,47792.87,2025-04-25,36,No,0.0
CUST2445,29,Male,39797,Self-Employed,LOAN6445,Personal,1605890,14.46,120,2023-01-10,Approved,15317.51,2023-08-13,105,No,229762.65
CUST2446,35,Male,52535,Salaried,LOAN6446,Business,453365,12.47,24,2025-03-15,Approved,21245.82,2025-03-25,1,Yes,488653.86
CUST2447,44,Female,66300,Salaried,LOAN6447,Personal,404349,14.49,12,2023-04-12,Approved,38578.26,2024-01-22,10,No,77156.52
CUST2448,24,Female,67176,Self-Employed,LOAN6448,Business,731688,7.3,24,2024-10-03,Approved,32712.55,2025-08-04,23,No,32712.55
CUST2449,32,Female,36105,Salaried,LOAN6449,Personal,1988311,17.01,12,2024-03-27,Approved,193876.89,2025-07-01,8,Yes,775507.56
CUST2450,57,Male,159011,Salaried,LOAN6450,Business,301958,17.77,12,2024-08-08,Approved,29634.66,2024-10-23,2,Yes,296346.6
CUST2451,57,Female,99472,Self-Employed,LOAN6451,Business,1857437,13.91,24,2024-08-17,Rejected,0.0,,0,No,0.0
CUST2452,63,Male,193101,Student,LOAN6452,Business,119098,17.08,12,2025-08-04,Rejected,0.0,,0,No,0.0
CUST2453,26,Male,166935,Self-Employed,LOAN6453,Business,1739246,8.08,24,2023-02-14,Approved,78324.04,2023-12-16,15,Yes,704916.36
CUST2454,59,Female,98097,Self-Employed,LOAN6454,Home,1001127,16.07,24,2024-04-14,Approved,48417.0,2024-07-27,13,Yes,532587.0
CUST2455,44,Male,161519,Self-Employed,LOAN6455,Personal,1009759,7.93,60,2023-01-21,Approved,18163.88,2024-10-19,41,Yes,345113.72
CUST2456,31,Female,116160,Self-Employed,LOAN6456,Business,955875,11.4,120,2023-12-10,Approved,8873.71,2024-01-11,117,No,26621.13
CUST2457,33,Male,66940,Salaried,LOAN6457,Auto,1003893,10.39,180,2025-02-02,Approved,6156.65,2025-03-11,75,Yes,646448.25
CUST2458,54,Female,105001,Student,LOAN6458,Education,971710,13.53,12,2023-12-02,Approved,91931.86,2025-07-06,4,Yes,735454.88
CUST2459,45,Male,170714,Salaried,LOAN6459,Auto,1591134,10.12,24,2022-11-24,Approved,73006.53,2023-02-03,12,Yes,876078.36
CUST2460,27,Male,27928,Salaried,LOAN6460,Auto,768925,14.15,12,2023-01-06,Approved,73143.99,2024-07-23,7,Yes,365719.95
CUST2461,24,Female,68002,Salaried,LOAN6461,Home,939332,10.91,24,2025-02-06,Approved,43408.88,2025-06-05,11,Yes,564315.44
CUST2462,28,Female,104853,Self-Employed,LOAN6462,Personal,441755,16.83,180,2023-03-01,Approved,2867.24,2024-01-11,66,Yes,326865.36
CUST2463,40,Female,134614,Salaried,LOAN6463,Home,857329,14.11,24,2024-01-23,Approved,40762.42,2024-11-10,22,No,81524.84
CUST2464,49,Female,137517,Salaried,LOAN6464,Personal,1234018,9.08,24,2025-02-13,Approved,56086.12,2025-04-14,16,Yes,448688.96
CUST2465,30,Male,176089,Self-Employed,LOAN6465,Business,729405,10.53,120,2023-11-11,Approved,6718.43,2024-07-15,115,No,33592.15
CUST2466,63,Female,99064,Student,LOAN6466,Home,1710100,16.67,12,2024-09-25,Rejected,0.0,,0,No,0.0
CUST2467,54,Female,139694,Self-Employed,LOAN6467,Education,413895,11.14,120,2023-05-12,Approved,3833.36,2023-07-14,118,No,7666.72
CUST2468,46,Male,164385,Salaried,LOAN6468,Personal,1055274,12.93,120,2023-09-24,Approved,9931.01,2024-05-13,61,Yes,585929.59
CUST2469,61,Female,152631,Salaried,LOAN6469,Home,434062,14.29,120,2022-12-17,Approved,4134.08,2025-08-07,101,No,78547.52
CUST2470,23,Female,70893,Self-Employed,LOAN6470,Education,495800,10.67,120,2025-07-07,Approved,4572.52,2025-07-21,108,No,54870.24
CUST2471,26,Male,35167,Salaried,LOAN6471,Auto,1613596,10.03,60,2024-09-24,Approved,29590.66,2025-01-17,37,Yes,680585.18
CUST2472,25,Female,58598,Self-Employed,LOAN6472,Business,622959,12.2,12,2024-11-16,Approved,58246.67,2025-05-21,12,No,0.0
CUST2473,25,Female,158595,Salaried,LOAN6473,Business,1507118,9.08,12,2023-09-03,Rejected,0.0,,0,No,0.0
CUST2474,43,Female,69777,Student,LOAN6474,Auto,1464253,9.91,24,2024-12-04,Approved,67056.69,2025-04-23,10,Yes,938793.66
CUST2475,29,Female,179511,Salaried,LOAN6475,Home,1094132,7.24,12,2023-04-01,Approved,97778.93,2024-12-27,1,Yes,1075568.23
CUST2476,55,Female,136378,Salaried,LOAN6476,Auto,773137,10.15,180,2023-05-15,Approved,4731.17,2023-09-14,9,Yes,809030.07
CUST2477,40,Female,101060,Student,LOAN6477,Education,1096022,10.35,120,2024-08-28,Rejected,0.0,,0,No,0.0
CUST2478,62,Male,33285,Salaried,LOAN6478,Personal,211711,18.04,36,2022-11-28,Approved,6941.77,2023-02-22,31,No,34708.85
CUST2479,55,Female,162045,Salaried,LOAN6479,Home,1683738,13.58,12,2024-09-29,Approved,159365.8,2025-03-08,11,No,159365.8
CUST2480,38,Male,142970,Student,LOAN6480,Personal,1531558,15.95,36,2022-09-27,Approved,49328.93,2025-01-07,7,Yes,1430538.97
CUST2481,37,Male,42694,Salaried,LOAN6481,Auto,1775214,7.04,180,2025-05-13,Approved,10556.61,2025-05-21,47,Yes,1404029.13
CUST2482,44,Male,186846,Salaried,LOAN6482,Business,1469179,7.78,60,2024-08-12,Approved,26391.35,2025-03-28,16,Yes,1161219.4
CUST2483,23,Male,155374,Salaried,LOAN6483,Personal,515196,16.27,24,2024-12-06,Rejected,0.0,,0,No,0.0
CUST2484,52,Female,173463,Salaried,LOAN6484,Personal,1822487,13.98,24,2024-12-04,Approved,86552.95,2024-12-15,7,Yes,1471400.15
CUST2485,55,Female,24611,Salaried,LOAN6485,Business,523655,8.79,24,2022-10-09,Approved,23736.84,2024-10-22,24,No,0.0
CUST2486,58,Female,29372,Self-Employed,LOAN6486,Personal,1269231,11.36,60,2023-07-05,Approved,23556.93,2024-05-31,51,No,212012.37
CUST2487,33,Male,175384,Self-Employed,LOAN6487,Personal,930111,12.96,120,2025-02-28,Approved,8755.44,2025-03-12,36,Yes,735456.96
CUST2488,45,Female,165152,Salaried,LOAN6488,Business,1096676,16.62,36,2025-03-28,Approved,35526.21,2025-03-31,26,Yes,355262.1
CUST2489,29,Female,100618,Salaried,LOAN6489,Business,963182,7.22,12,2023-11-01,Approved,86060.31,2024-04-03,4,Yes,688482.48
CUST2490,24,Female,132945,Student,LOAN6490,Auto,120400,13.66,120,2024-11-24,Approved,1140.39,2025-03-25,63,Yes,65002.23
CUST2491,34,Male,128397,Retired,LOAN6491,Auto,1632540,15.1,24,2024-07-28,Approved,78293.9,2024-09-24,24,No,0.0
CUST2492,57,Male,116213,Salaried,LOAN6492,Personal,1364954,18.23,24,2023-08-17,Approved,67241.05,2024-03-30,23,No,67241.05
